
id,response
tt6722400,"{'Title': 'Fast Charlie', 'Year': '2023', 'Rated': 'N/A', 'Released': '08 Dec 2023', 'Runtime': '90 min', 'Genre': 'Action, Crime, Drama', 'Director': 'Phillip Noyce', 'Writer': 'Richard Wenk, Victor Gischler', 'Actors': 'Pierce Brosnan, Morena Baccarin, James Caan', 'Plot': 'For twenty years, Charlie Swift has been a fixer and hitman for a mob boss named Stan. After a rival boss puts a hit on Stan and his crew, Charlie is the sole survivor. Charlie decides to avenge his friend.', 'Language': 'English, Latin', 'Country': 'United States, United Kingdom', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BODAyNDBlNDItNjQ0Yi00NmJjLWFjYTYtNDczM2EyZTAwMTFjXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '65/100'}], 'Metascore': '65', 'imdbRating': '6.0', 'imdbVotes': '26,060', 'imdbID': 'tt6722400', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt14537248,"{'Title': 'Nefarious', 'Year': '2023', 'Rated': 'R', 'Released': '14 Apr 2023', 'Runtime': '97 min', 'Genre': 'Horror, Thriller', 'Director': 'Chuck Konzelman, Cary Solomon', 'Writer': 'Cary Solomon, Chuck Konzelman, Steve Deace', 'Actors': 'Sean Patrick Flanery, Jordan Belfi, Tom Ohmer', 'Plot': 'On the day of his scheduled execution, a convicted serial killer gets a psychiatric evaluation during which he claims he is a demon, and further claims that before their time is over, the psychiatrist will commit three murders of ...', 'Language': 'English', 'Country': 'United States', 'Awards': '1 win & 1 nomination total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BM2Q3M2EwMTItYjVjOS00MjdjLWExMTItMjA4MmRhOTAxNzI3XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}], 'Metascore': 'N/A', 'imdbRating': '6.4', 'imdbVotes': '33,502', 'imdbID': 'tt14537248', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$5,433,685', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt12598606,"{'Title': 'Gunner', 'Year': '2024', 'Rated': 'N/A', 'Released': '16 Aug 2024', 'Runtime': '106 min', 'Genre': 'Action', 'Director': 'Dimitri Logothetis', 'Writer': 'Dimitri Logothetis, Gary Scott Thompson', 'Actors': 'Luke Hemsworth, Morgan Freeman, Mykel Shannon Jenkins', 'Plot': 'Lee Gunner tries to save his sons, Luke and Travis, from a dangerous drug gang.', 'Language': 'English', 'Country': 'United States', 'Awards': '2 wins', 'Poster': 'https://m.media-amazon.com/images/M/MV5BY2U5ZDVmODItMzg1MS00MWFlLWE4YzYtZGY2MjNhNzQ1NjQ4XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '3.2/10'}], 'Metascore': 'N/A', 'imdbRating': '3.2', 'imdbVotes': '1,785', 'imdbID': 'tt12598606', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt5755238,"{'Title': 'Leo', 'Year': '2023', 'Rated': 'PG', 'Released': '21 Nov 2023', 'Runtime': '102 min', 'Genre': 'Animation, Adventure, Comedy', 'Director': 'Robert Marianetti, Robert Smigel, David Wachtenheim', 'Writer': 'Robert Smigel, Adam Sandler, Paul Sado', 'Actors': 'Adam Sandler, Bill Burr, Cecily Strong', 'Plot': 'A 74-year-old lizard named Leo and his turtle friend decide to escape from the terrarium of a Florida school classroom where they have been living for decades.', 'Language': 'English', 'Country': 'Australia, United States', 'Awards': '3 wins & 4 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMjdiNmZhNzctMjEzNi00OGM4LWEzYTctZWYxNzY5NTBjZTYzXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '65/100'}], 'Metascore': '65', 'imdbRating': '7.0', 'imdbVotes': '41,776', 'imdbID': 'tt5755238', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt7991508,"{'Title': 'Finestkind', 'Year': '2023', 'Rated': 'R', 'Released': '15 Dec 2023', 'Runtime': '126 min', 'Genre': 'Crime, Drama, Thriller', 'Director': 'Brian Helgeland', 'Writer': 'Brian Helgeland', 'Actors': 'Ben Foster, Toby Wallace, Jenna Ortega', 'Plot': 'A crew of fishermen tread dangerous waters when their debts start piling up.', 'Language': 'English', 'Country': 'United States', 'Awards': '2 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYmM2YzZlN2QtMmM3OC00NTFkLTgyY2YtYjI1NDdiYTYyNjRhXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '44/100'}], 'Metascore': '44', 'imdbRating': '6.1', 'imdbVotes': '10,416', 'imdbID': 'tt7991508', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt9051908,"{'Title': 'Living', 'Year': '2022', 'Rated': 'PG-13', 'Released': '04 Nov 2022', 'Runtime': '102 min', 'Genre': 'Drama', 'Director': 'Oliver Hermanus', 'Writer': 'Kazuo Ishiguro, Akira Kurosawa, Shinobu Hashimoto', 'Actors': 'Bill Nighy, Aimee Lou Wood, Alex Sharp', 'Plot': 'In 1950s London, a humorless bureaucrat decides to take time off work to experience life after receiving a grim diagnosis.', 'Language': 'English', 'Country': 'United Kingdom, Japan, Sweden, Belgium, Finland', 'Awards': 'Nominated for 2 Oscars. 10 wins & 49 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZjI3ZDNlNDAtMmY0OS00ZWU5LThjZTktZGRmMmE3YjllODZhXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '81/100'}], 'Metascore': '81', 'imdbRating': '7.2', 'imdbVotes': '36,141', 'imdbID': 'tt9051908', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$3,038,113', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt13314558,"{'Title': 'Day Shift', 'Year': '2022', 'Rated': 'R', 'Released': '12 Aug 2022', 'Runtime': '113 min', 'Genre': 'Action, Comedy, Fantasy', 'Director': 'J.J. Perry', 'Writer': 'Tyler Tice, Shay Hatten', 'Actors': 'Jamie Foxx, Dave Franco, Natasha Liu Bordizzo', 'Plot': 'A hard-working, blue-collar dad just wants to provide a good life for his quick-witted 10-year-old daughter. His mundane San Fernando Valley pool cleaning job is a front for his real source of income: hunting and killing vampires.', 'Language': 'English, Spanish', 'Country': 'United States', 'Awards': '2 wins & 3 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYWQ4NzM3NTEtNjQ1NC00NjM3LWIwOTAtMDQ2ZGRlZGRlNTFiXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '51/100'}], 'Metascore': '51', 'imdbRating': '6.1', 'imdbVotes': '94,809', 'imdbID': 'tt13314558', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt5113044,"{'Title': 'Minions: The Rise of Gru', 'Year': '2022', 'Rated': 'PG', 'Released': '01 Jul 2022', 'Runtime': '87 min', 'Genre': 'Animation, Adventure, Comedy', 'Director': 'Kyle Balda, Brad Ableson, Jonathan del Val', 'Writer': 'Matthew Fogel, Brian Lynch', 'Actors': 'Steve Carell, Pierre Coffin, Alan Arkin', 'Plot': ""The untold story of one twelve-year-old's dream to become the world's greatest supervillain."", 'Language': 'English, Vietnamese', 'Country': 'United States, France', 'Awards': '1 win & 19 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZTAzMTkyNmQtNTMzZS00MTM1LWI4YzEtMjVlYjU0ZWI5Y2IzXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '56/100'}], 'Metascore': '56', 'imdbRating': '6.5', 'imdbVotes': '97,366', 'imdbID': 'tt5113044', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$370,549,695', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt20048582,"{'Title': 'Canary Black', 'Year': '2024', 'Rated': 'R', 'Released': '24 Oct 2024', 'Runtime': '101 min', 'Genre': 'Action, Drama', 'Director': 'Pierre Morel', 'Writer': 'Matthew Kennedy', 'Actors': 'Kate Beckinsale, Rupert Friend, Ray Stevenson', 'Plot': 'It follows Avery Graves as she is blackmailed by terrorists into betraying her own country to save her kidnapped husband.', 'Language': 'English', 'Country': 'United Kingdom, Croatia, United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMDlhYTdkYjAtZDRiNS00ZWZkLTg1MzctODQxZmM4ZjBiZWNkXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}], 'Metascore': 'N/A', 'imdbRating': '5.3', 'imdbVotes': '9,944', 'imdbID': 'tt20048582', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt10098448,"{'Title': 'Jesus Revolution', 'Year': '2023', 'Rated': 'PG-13', 'Released': '24 Feb 2023', 'Runtime': '120 min', 'Genre': 'Biography, Drama, History', 'Director': 'Jon Erwin, Brent Mccorkle', 'Writer': 'Ellen Vaughn, Greg Laurie, Jon Gunn', 'Actors': 'Joel Courtney, Jonathan Roumie, Kimberly Williams-Paisley', 'Plot': 'The true story of a national spiritual awakening in the early 1970s and its origins within a community of teenage hippies in Southern California.', 'Language': 'English', 'Country': 'United States', 'Awards': '1 win & 2 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMzk5MTRjMDctNTAzMy00MmVmLWIxMGItODY5ZDdiZDk3YmUzXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '46/100'}], 'Metascore': '46', 'imdbRating': '7.1', 'imdbVotes': '15,125', 'imdbID': 'tt10098448', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$52,102,987', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt9742794,"{'Title': 'The Vault', 'Year': '2021', 'Rated': 'R', 'Released': '26 Mar 2021', 'Runtime': '118 min', 'Genre': 'Action, Thriller', 'Director': 'Jaume Balagueró', 'Writer': 'Rafa Martínez, Andrés M. Koppel, Borja Glez. Santaolalla', 'Actors': 'Freddie Highmore, Astrid Bergès-Frisbey, Sam Riley', 'Plot': ""Follows a genius engineering graduate who is interested in the Bank of Spain's safe."", 'Language': 'English, Spanish, Italian, German', 'Country': 'Spain, France, United States', 'Awards': '2 wins total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOTUxMDY4MzItYjliYy00ZDkzLTg3Y2MtODMxN2EwMDM2OTViXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '50/100'}], 'Metascore': '50', 'imdbRating': '6.4', 'imdbVotes': '33,351', 'imdbID': 'tt9742794', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt14827638,"{'Title': 'The Retirement Plan', 'Year': '2023', 'Rated': 'R', 'Released': '15 Sep 2023', 'Runtime': '103 min', 'Genre': 'Action, Comedy, Crime', 'Director': 'Tim Brown', 'Writer': 'Tim Brown', 'Actors': 'Nicolas Cage, Ashley Greene, Thalia Campbell', 'Plot': 'When Ashley and her young daughter Sarah get caught up in a criminal enterprise that puts their lives at risk, she turns to estranged father Matt, currently living the life of a retired beach bum in the Cayman Islands.', 'Language': 'English', 'Country': 'Canada, Cayman Islands', 'Awards': '1 win total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNGI3ODc4ZTUtZmNiOC00MzUzLTg1NTItZTUwNDViNDNhNzgxXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}], 'Metascore': 'N/A', 'imdbRating': '5.1', 'imdbVotes': '9,127', 'imdbID': 'tt14827638', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$1,607,344', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt23741080,"{'Title': 'My Sole Desire', 'Year': '2022', 'Rated': 'N/A', 'Released': '05 Apr 2023', 'Runtime': '119 min', 'Genre': 'Drama, Romance', 'Director': 'Lucie Borleteau', 'Writer': 'Lucie Borleteau, Clara Bourreau, Laure Giappiconi', 'Actors': 'Zita Hanrot, Louise Chevillotte, Laure Giappiconi', 'Plot': ""Have you ever been to a strip club? But you've already wanted to - at least once - you didn't dare, that's all. This film tells the story of someone who dared."", 'Language': 'French', 'Country': 'France', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNDZhYTM1M2EtNTA4Ny00ZTZhLWE4MjEtN2MxMmRlOGZjYmIzXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.2/10'}], 'Metascore': 'N/A', 'imdbRating': '6.2', 'imdbVotes': '984', 'imdbID': 'tt23741080', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt11950888,"{'Title': 'Cellar Door', 'Year': '2024', 'Rated': 'R', 'Released': '01 Nov 2024', 'Runtime': '97 min', 'Genre': 'Thriller', 'Director': 'Vaughn Stein', 'Writer': 'Sam Scott, Lori Evans Taylor', 'Actors': 'Laurence Fishburne, Jordana Brewster, Addison Timlin', 'Plot': 'Looking for a fresh start after a miscarriage, a couple find themselves being gifted the house of their dreams with one caveat - they can never open the cellar door. Whether they can live without knowing triggers shocking conseque...', 'Language': 'English', 'Country': 'United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYmIyNDdkMWUtNmU3MC00MzAyLWIxZTMtNDk5MjgwMTRjNzcyXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}], 'Metascore': 'N/A', 'imdbRating': '5.3', 'imdbVotes': '3,917', 'imdbID': 'tt11950888', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt5315210,"{'Title': 'Lou', 'Year': '2022', 'Rated': 'R', 'Released': '23 Sep 2022', 'Runtime': '107 min', 'Genre': 'Action, Adventure, Crime', 'Director': 'Anna Foerster', 'Writer': 'Maggie Cohn, Jack Stanley', 'Actors': 'Allison Janney, Jurnee Smollett, Logan Marshall-Green', 'Plot': 'As a storm rages, a young girl is kidnapped. Her mother teams up with the mysterious woman next door to pursue the kidnapper, a journey that tests their limits and exposes shocking secrets from their pasts.', 'Language': 'English', 'Country': 'United States', 'Awards': '1 win total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZDdlYzg5ZDgtZjFiYy00NDIxLTgwNGYtYTRjOTM5YWYxMjdiXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '51/100'}], 'Metascore': '51', 'imdbRating': '6.1', 'imdbVotes': '35,511', 'imdbID': 'tt5315210', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt10268488,"{'Title': 'The Greatest Beer Run Ever', 'Year': '2022', 'Rated': 'R', 'Released': '30 Sep 2022', 'Runtime': '126 min', 'Genre': 'Adventure, Drama, War', 'Director': 'Peter Farrelly', 'Writer': 'Peter Farrelly, Brian Hayes Currie, Pete Jones', 'Actors': 'Zac Efron, Russell Crowe, Jake Picking', 'Plot': ""A man's story of leaving New York in 1967 to bring beer to his childhood buddies in the Army while they are fighting in Vietnam."", 'Language': 'English', 'Country': 'United States', 'Awards': '2 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNTAyNWY1ZjktZWRiMC00ZTg0LWIzYTYtNjkzMTk0NTIwZjQxXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '39/100'}], 'Metascore': '39', 'imdbRating': '6.8', 'imdbVotes': '33,066', 'imdbID': 'tt10268488', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt22050754,"{'Title': 'The Strangers: Chapter 1', 'Year': '2024', 'Rated': 'R', 'Released': '17 May 2024', 'Runtime': '91 min', 'Genre': 'Horror', 'Director': 'Renny Harlin', 'Writer': 'Alan R. Cohen, Alan Freedland, Bryan Bertino', 'Actors': 'Madelaine Petsch, Ryan Bown, Matus Lajcak', 'Plot': 'After their car breaks down in an eerie small town, a young couple is forced to spend the night in a remote cabin. Panic ensues as they are terrorized by three masked strangers who strike with no mercy and seemingly no motive.', 'Language': 'English', 'Country': 'United States, United Kingdom, Slovenia, Slovakia, Switzerland, Spain', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMjkxMDFlNjctZmEzYS00NjA3LWExNDUtNmI4ZDM2ZGQyNzYzXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '43/100'}], 'Metascore': '43', 'imdbRating': '4.6', 'imdbVotes': '21,888', 'imdbID': 'tt22050754', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$35,202,562', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt28488187,"{'Title': 'A Normal Family', 'Year': '2023', 'Rated': 'N/A', 'Released': '16 Oct 2024', 'Runtime': '116 min', 'Genre': 'Drama, Thriller', 'Director': 'Hur Jin-ho', 'Writer': 'Herman Koch', 'Actors': 'Sul Kyung-gu, Jang Dong-gun, Kim Hee-ae', 'Plot': ""Jae-wan's occupation as a lawyer includes defending killers. His brother is a religious doctor who constantly puts his patients ahead of his own interests. A circumstance involving their teenage children tests the brothers' consci..."", 'Language': 'Korean', 'Country': 'South Korea', 'Awards': '2 nominations', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMWMxZjE4ODEtYzU1Ni00MjM4LTkzYjAtYWJmYTc0N2JiMWNmXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}], 'Metascore': 'N/A', 'imdbRating': '7.2', 'imdbVotes': '323', 'imdbID': 'tt28488187', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt18277182,"{'Title': 'Girls Will Be Girls', 'Year': '2024', 'Rated': 'N/A', 'Released': '18 Dec 2024', 'Runtime': '118 min', 'Genre': 'Drama, Romance', 'Director': 'Shuchi Talati', 'Writer': 'Shuchi Talati', 'Actors': 'Preeti Panigrahi, Kani Kusruti, Kesav Binoy Kiron', 'Plot': 'At a strict boarding school nestled in the Himalayan foothills, 18 year old Mira first discovers desire and romance. However, her curious, rebellious, coming-of-age is disrupted by her young mother, who never got to come of age he...', 'Language': 'Hindi, English', 'Country': 'India', 'Awards': '13 wins & 20 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BM2U1NjNjM2YtYTYxYi00OWFmLTllMGItMWRlMmM4NDczMjU4XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '79/100'}], 'Metascore': '79', 'imdbRating': '7.1', 'imdbVotes': '670', 'imdbID': 'tt18277182', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt33050529,"{'Title': 'Inexplicável', 'Year': '2024', 'Rated': 'N/A', 'Released': '07 Nov 2024', 'Runtime': '116 min', 'Genre': 'Biography, Drama', 'Director': 'Fabrício Bittar', 'Writer': 'Fabrício Bittar, Andrea Yagui', 'Actors': 'Letícia Spiller, Eriberto Leão, Miguel Venerabile', 'Plot': 'Baseado em uma incrível história real. Quando um menino de 8 anos apaixonado por futebol é diagnosticado com uma doença gravíssima, sua família precisa de força e fé para encarar as complicações da doença.', 'Language': 'Portuguese', 'Country': 'Brazil', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYWYyZTgwYjgtNDZmNi00MjE3LTgyMjktNzY4ZTRiMWE4NzU1XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [], 'Metascore': 'N/A', 'imdbRating': 'N/A', 'imdbVotes': 'N/A', 'imdbID': 'tt33050529', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt28259207,"{'Title': 'Kill', 'Year': '2023', 'Rated': 'R', 'Released': '04 Jul 2024', 'Runtime': '105 min', 'Genre': 'Action, Crime, Drama', 'Director': 'Nikhil Nagesh Bhat', 'Writer': 'Nikhil Nagesh Bhat, Ayesha Syed', 'Actors': 'Lakshya, Raghav Juyal, Tanya Maniktala', 'Plot': 'During a train trip to New Delhi, a pair of commandos face an army of invading bandits.', 'Language': 'Hindi', 'Country': 'India', 'Awards': '4 wins & 8 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZjI1ZjM3NjUtYTc1Ni00ODJmLWI5YjQtMWZiZTAyNTFiZGY1XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '74/100'}], 'Metascore': '74', 'imdbRating': '7.5', 'imdbVotes': '36,573', 'imdbID': 'tt28259207', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$1,171,487', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt3954936,"{'Title': 'Monster Summer', 'Year': '2024', 'Rated': 'PG-13', 'Released': '04 Oct 2024', 'Runtime': '97 min', 'Genre': 'Adventure, Horror, Mystery', 'Director': 'David Henrie', 'Writer': 'Cornelius Uliano, Bryan Schulz', 'Actors': 'Mel Gibson, Mason Thames, Julian Lerner', 'Plot': 'When a mysterious force begins to disrupt their big summer fun, Noah and his friends team up with a retired police detective to embark on a monstrous adventure to save their island.', 'Language': 'English', 'Country': 'United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNzA2Njg1NmMtYzZjMC00ZmIyLThmMzUtNzIyZjIxODVkZWQwXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}], 'Metascore': 'N/A', 'imdbRating': '5.7', 'imdbVotes': '1,603', 'imdbID': 'tt3954936', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt11656220,"{'Title': 'Midnight in the Switchgrass', 'Year': '2021', 'Rated': 'R', 'Released': '23 Jul 2021', 'Runtime': '99 min', 'Genre': 'Crime, Mystery, Thriller', 'Director': 'Randall Emmett', 'Writer': 'Alan Horsnail', 'Actors': 'Emile Hirsch, Megan Fox, Bruce Willis', 'Plot': 'An FBI agent and Florida State officer team up to investigate a string of unsolved murder cases.', 'Language': 'English', 'Country': 'United States', 'Awards': '2 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNGEzMmYzNzItNzkxZS00ZjE0LWExNzAtY2YxZmUyNWE5Mjc1XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '24/100'}], 'Metascore': '24', 'imdbRating': '4.6', 'imdbVotes': '11,647', 'imdbID': 'tt11656220', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt13223398,"{'Title': 'Beast', 'Year': '2022', 'Rated': 'R', 'Released': '19 Aug 2022', 'Runtime': '93 min', 'Genre': 'Action, Adventure, Drama', 'Director': 'Baltasar Kormákur', 'Writer': 'Jaime Primak Sullivan, Ryan Engle', 'Actors': 'Liyabuya Gongo, Martin Munro, Daniel Hadebe', 'Plot': 'A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the savanna has but one apex predator.', 'Language': 'English', 'Country': 'United States, Iceland, Japan', 'Awards': '3 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNDQ5ZDA4NWItYWQyOS00MjE2LTk3ODktYTQzNmY5NGVhOWFjXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '54/100'}], 'Metascore': '54', 'imdbRating': '5.6', 'imdbVotes': '45,219', 'imdbID': 'tt13223398', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$31,846,530', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
